dataset,algorithm,mu,objective,relative_objective_gap,relative_error,nonzero_count,support_precision,support_recall,support_f1,validation_mse,test_mse,cpu_time,notes
e2006_subset,FISTA,59.118657019344965,194.2847690641141,,,46,,,,0.1324646591538725,0.1362981049272545,2.9835303749423474,
e2006_subset,CD,59.118657019344965,194.28347486316693,,,46,,,,0.1325105498184725,0.13634461778949009,1.0131244160002097,
e2006_subset,ADMM,59.118657019344965,236.2778927497138,,,4981,,,,0.132921211343747,0.13461281888830826,34.295448833028786,
